0,49975458;44;1,0001
-0,49999872;299;2,0004
0,49975458;44;0,9996
0,48486204;299;0,9997
0,48486204;299;1,9993
0,49975458;547;1,0006
-0,09545874;3;0,9985
-0,49999872;755;0,9996
-0,19604442;499;1,0001
-0,35986236;398;0,9996
-0,0158691;214;1,0003
0,49975458;206;1,0014
-0,19555614;461;1,0013
0,02758782;362;1,0006
-0,49999872;375;1,0014
0,23632752;120;0,9986
-0,3869619;240;0,9997
0,49975458;43;1,0006
-0,49999872;298;0,9993
0,49975458;43;1,9984
-0,49999872;298;1,9997
0,49975458;43;2,0017
-0,49999872;298;2,0021
0,49975458;42;3,0004
-0,49999872;297;0,9999
0,0231933;42;1,0014
-0,36621;53;5,9975
0,37914942;550;1,9934
0,23632752;743;1,9518
-0,49999872;235;0,9978
-0,07714824;779;0,9714
0,34277256;739;0,9659
0,0585936;114;1,9689
0,49975458;144;2,0004
-0,03515616;400;0,9989
-0,34570224;383;1,9983
-0,46411014;206;1,9993
0,49975458;768;1,0444
-0,17016558;223;2,0029
0,49975458;137;0,9289
-0,49999872;392;1,0007
0,49975458;137;1,0004
-0,49999872;392;1,0004
0,49975458;137;0,999
-0,49999872;392;1,9216
0,49975458;137;0,9995
-0,49999872;392;1
0,41308488;136;1,0004
-0,49999872;347;2,0016
0,07397442;92;0,9995
0,32372964;129;2,0034
-0,2722161;295;2,0332
0,49975458;156;1,0003
-0,49999872;411;1,0026
0,49975458;156;0,9977
-0,0134277;411;1,9983
0,49975458;405;1,0003
-0,41162004;660;1,0026
-0,30541914;450;0,9988
-0,4504383;294;2,0015
0,36816312;63;1,9978
0,22802676;251;2,0009
0,34863192;368;1,0059
0,49975458;546;0,9994
-0,12792936;2;1,9999
0,073242;737;1,0008
0,49975458;774;2,0013
0,26196222;230;1,9592
0,49975458;364;1
-0,49999872;620;0,9999
0,49975458;365;3,0018
-0,49999872;620;0,9994
0,49975458;365;1,0011
-0,49999872;620;1,9988
0,49975458;364;1,9989
-0,49999872;619;0,9996
0,49975458;364;1,9999
-0,38842674;619;1,9609
-0,02734368;620;2,0008
0,27538992;607;0,9995
0,49975458;747;1,9689
-0,04614246;203;1,9989
-0,04614246;203;3,9992
0,49975458;180;2,0023
-0,19433544;435;1,9955
0,49975458;337;0,9997
-0,49999872;592;2,0024
-0,1257321;337;0,9999
-0,49999872;272;1,0005
0,49975458;16;0,9994
0,49975458;271;2,0006
-0,13354458;527;0,9999
0,37133694;460;0,9876
0,25561458;649;1,001
0,44335824;780;1,9975
0,35327058;207;0,9991
0,49975458;388;2
0,1757808;644;0,999
-0,49999872;734;2,0006
0,39868062;478;1,0014
-0,36181548;682;2,0001
0,49975458;497;0,9998
-0,49999872;752;2
0,49975458;497;2,0005
-0,49999872;752;1,9986
0,49975458;497;1,0001
-0,49999872;752;1,9995
0,49975458;497;3,0014
-0,1647945;752;2,0031
0,25170834;668;1,0004
-0,03320304;796;1,9997
-0,03320304;796;1,0013
-0,00195312;780;0,9988
0,49975458;779;2,0038
-0,11572236;234;0,9993
0,49975458;176;2,0027
-0,49999872;431;1,0005
0,36791898;176;1,9996
-0,49999872;363;4,9544
0,49975458;363;3,0019
-0,49999872;619;2,0006
-0,0451659;364;1,9985
-0,48315306;341;1,0007
-0,49999872;93;1,0023
-0,25805598;637;1,0006
0,41186418;505;0,9985
0,14965782;715;1,0007
-0,38476464;792;1,0018
-0,3478995;596;0,9834
-0,49999872;418;0,9982
0,49975458;162;1,0036
-0,49999872;417;0,9994
0,49975458;162;1,0006
-0,49999872;417;1,0002
0,18041946;161;1,959
-0,49999872;253;1,0005
0,49975458;798;1,9626
-0,49999872;253;2,0015
0,49975458;798;1,9658
-0,13134732;253;2,0044
-0,39257712;186;3,0131
0,49975458;785;0,9985
0,08569314;414;2,0034
-0,49999872;457;1,0008
0,49975458;202;0,9989
0,49975458;457;0,9997
0,49975458;713;0,9984
-0,46118046;169;0,9731
-0,49999872;733;1,0004
0,07055646;477;1,9997
-0,08886696;513;1,0007
0,0549315;468;0,9999
0,46337772;495;2,0003
-0,13891566;733;1,0039
-0,49999872;662;1,9982
-0,49999872;406;2,0028
0,49975458;150;1,0005
-0,49999872;405;0,9663
0,49975458;150;0,9973
-0,49999872;405;0,9997
0,23046816;150;0,9998
-0,3698721;267;2,0015
0,49975458;79;1,0003
-0,49999872;334;2,0006
0,49975458;79;1,9995
-0,42138564;334;1,9993
-0,2612298;119;2,0006
-0,0573729;785;2,0003
0,49975458;756;1,9995
0,49975458;211;0,9996
-0,49999872;466;1,0005
0,49975458;211;0,9995
-0,49999872;466;2,0009
0,49975458;211;1,0012
0,47338746;466;0,9981
0,49975458;709;1,0231
-0,40136616;164;1,0006
-0,43920786;760;1,974
0,085449;535;1,9993
0,04711902;578;1,9982
0,27246024;602;1,0001
0,44872932;741;0,9716
0,16650348;171;1,0007
-0,1013181;256;0,9998
-0,4663074;205;0,9972
0,49975458;767;0,9994
-0,21191352;222;0,9993
0,49975458;114;1,0007
-0,4296864;369;2,0025
0,49975458;150;0,9995
-0,49999872;405;1,0012
0,49975458;150;1,0001
-0,49999872;405;2,0017
-0,49999872;405;2,0009
0,49975458;150;2,0018
-0,49999872;405;1,0193
0,14746056;106;1,0005
0,49975458;181;2,0012
0,49975458;244;0,9996
-0,49999872;499;1,999
0,49975458;244;1,0013
-0,09057594;499;1,0002
0,49975458;454;1,0002
-0,12426726;709;0,9991
-0,38989158;646;0,9698
-0,49999872;446;1,9999
0,37548732;190;0,9998
0,41918838;526;0,9988
0,49975458;740;1,0006
-0,15576132;196;0,9985
-0,49731318;117;2,9999
0,49975458;663;3,0003
-0,0451659;118;0,999
0,49975458;96;4,0009
0,4931628;203;0,9997
-0,49999872;455;1,0004
0,49975458;199;0,9999
-0,49999872;454;0,999
0,49975458;199;2,0007
-0,49999872;454;4
0,49975458;199;1,0001
-0,49999872;454;0,9995
0,4211415;199;1,0009
0,44531136;414;0,9989
0,49975458;46;2,0006
-0,24511656;301;1,0013
0,49975458;177;1,9975
-0,49999872;432;0,9998
-0,06420882;177;0,9684
0,46288944;688;0,9973
0,49975458;124;1,0007
0,2136225;380;1,9643
0,1672359;489;1,9998
0,0537108;575;2,0002
0,024414;602;0,9992
0,39111228;681;1,9973
0,49975458;81;1,9993
-0,44970588;337;2,0002
0,48535032;108;0,9645
-0,49999872;356;1,0007
0,49975458;100;1,0007
0,49975458;100;2,0043
-0,49999872;355;0,9995
0,49975458;100;2,0009
-0,49999872;355;1,0005
0,49975458;100;0,9999
-0,49999872;355;1,0008
0,49975458;100;1,9986
0,07592754;355;0,999
0,49975458;394;0,9992
0,28637622;650;1,0016
-0,30541914;796;0,9983
-0,25341732;641;0,9668
-0,49999872;511;1
0,49975458;255;1,9723
-0,49999872;510;1,9992
-0,49999872;453;0,9994
0,34204014;198;2,0001
0,49975458;372;1,001
0,49975458;628;1,9969
-0,15917928;84;0,9987
0,05029284;4;0,9997
-0,097656;28;1,9994
-0,40722552;779;1,0006
0,27636648;571;1,0009
0,49975458;711;1,9978
0,49975458;716;2,0001
-0,36523344;171;1,9693
-0,36523344;171;1,9682
0,49975458;785;1,0016
-0,49999872;240;0,9999
0,49975458;785;1,9993
-0,49999872;240;1,0018
0,49975458;785;0,9995
-0,49999872;240;1,0002
0,49975458;785;0,9986
0,49975458;785;1,0009
-0,28173756;240;1,0001
-0,14697228;96;1,9995
-0,49999872;21;1,0014
-0,20703072;565;0,9547
0,33422766;459;2,0023
0,49975458;374;0,9996
-0,49999872;629;2,0027
0,49975458;374;1,9991
0,49975458;71;2,0004
0,06030258;327;2,001
-0,49999872;358;0,9999
0,49975458;103;2,0029
-0,19335888;358;1,998
0,48803586;260;1,9708
0,49975458;509;2,0011
-0,09838842;765;2,0022
-0,08251932;715;2,002
-0,49999872;673;1,0011
0,49975458;417;2,0005
-0,20605416;672;1,0005
0,49975458;567;1,0011
-0,49999872;22;2
0,49975458;567;1,0006
-0,49999872;22;1,0005
0,49975458;567;0,999
-0,49999872;22;1,0009
0,49975458;567;1,0009
-0,49999872;22;2,0028
0,49975458;567;0,9994
-0,40698138;22;4,0069
0,0268554;614;1,0004
0,49975458;627;2,9989
-0,40087788;83;1,0001
0,49975458;679;2,0013
-0,49902216;134;0,9758
0,49975458;679;1,9864
0,2246088;134;2
0,49975458;249;0,9974
-0,24560484;505;1,0014
-0,49999872;380;0,9997
-0,41796768;124;2,0016
0,18652296;710;1,0001
0,17919876;5;1,0017
-0,06689436;96;3,0007
0,35473542;63;1,0021
-0,23632752;244;0,9996
-0,23632752;244;1,9988
-0,49999872;124;0,9988
0,49975458;668;2,0022
-0,28515552;123;1,9689
0,27929616;777;2,0003
-0,49999872;120;2,0022
0,49975458;664;1,0024
-0,49999872;119;1,0154
0,49975458;664;1,6342
-0,49999872;119;2,0004
0,49975458;664;1,0012
-0,49999872;119;1,9997
0,49975458;664;2,0004
-0,49999872;119;2,0555
0,4699695;664;1,0005
0,49975458;104;0,9334
-0,02124018;360;1,0003
0,4284657;350;0,9998
-0,21874944;568;1,9663
0,49975458;457;1,0003
-0,04223622;712;1,8815
0,49975458;691;0,9996
-0,49999872;146;0,9749
-0,33666906;691;2,0648
-0,49999872;519;1,9988
0,3710928;263;0,913
0,49975458;452;1,9993
-0,49999872;708;1,9669
0,00170898;453;1,0012
0,00170898;453;1,9306
0,17431596;453;1,9181
-0,49999872;542;2,0013
0,44970588;287;1,9719
0,12207;516;2,0443
0,24145446;579;2,0006
-0,39282126;702;0,999
0,3832998;502;0,9996
-0,49999872;697;2,001
0,49975458;442;1,0501
-0,4724109;697;0,9993
0,43603404;456;0,999
-0,49999872;679;0,9983
0,49975458;423;1,9997
-0,49999872;678;1,0441
0,49975458;423;1,9618
0,00463866;678;1,0025
0,36572172;681;1,0012
-0,0195312;68;1,0001
-0,49999872;59;1,0602
0,49975458;603;1,0029
-0,0964353;58;2,9018
0,49975458;9;2,05
-0,49999872;264;1,9982
0,18139602;9;1,9995
-0,49999872;101;1,9968
0,49975458;646;1,9369
0,49975458;101;0,9989
0,2868645;357;0,9995
-0,2282709;504;1,0724
0,28027272;388;0,9992
-0,08764626;530;1,0003
-0,18872022;486;1,0008
0,49975458;390;1,9994
0,49975458;645;2,0089
-0,3625479;101;2,0015
0,41577042;716;1,0004
-0,30786054;128;1,0002
0,49975458;771;1,0012
0,02465814;226;1,0014
0,49975458;239;2
-0,49999872;495;3,9991
0,49975458;240;1,001
-0,49999872;495;2,9936
0,49975458;239;0,9999
-0,37939356;494;0,9564
0,49975458;301;1,9969
-0,15307578;556;3,0002
-0,38134668;479;2,0491
0,38842674;283;2,0015
0,00463866;481;2,0014
0,49975458;484;1,9999
-0,49999872;740;1,0004
0,46191288;484;2,0003
-0,49999872;720;2
0,49975458;465;0,9994
0,49975458;720;1,6725
0,49975458;176;2,0004
0,49975458;176;1,8808
-0,3161613;432;1,0018
-0,49999872;271;2,0001
0,23046816;15;2,0017
-0,13745082;132;1,9696
-0,06152328;62;2,0401
0,49975458;31;1,9982
-0,0073242;286;0,9586
0,1794429;283;1,9995
-0,33105384;374;1,0006
0,49975458;205;1,0008
-0,04589832;460;1,0003
0,49975458;438;0,9992
-0,49999872;693;0,9994
0,49975458;438;2,0011
-0,49999872;693;0,9995
0,49975458;437;1,0005
-0,49999872;692;1,0393
0,49975458;437;0,9991
-0,2697747;692;0,5037
0,1354977;555;0,9992
-0,4296864;624;0,9998
0,05541978;404;0,958
0,49975458;432;0,9992
-0,49999872;688;0,9991
0,49975458;433;0,9999
-0,49999872;688;0,9993
0,49975458;433;1,9997
0,27929616;688;1,0004
0,27929616;688;0,9624
0,49975458;31;0,9999
-0,49999872;286;0,9995
-0,0915525;31;2,0004
-0,49999872;784;2,0021
0,4492176;528;1,9988
0,00219726;758;3,9859
0,49975458;759;0,9991
0,41039934;215;1,9991
-0,42309462;425;2,008
-0,49999872;209;0,9992
0,36157134;753;0,9977
-0,01147458;137;2,0016
0,49975458;132;3,9994
-0,49999872;387;0,9982
0,49975458;132;0,9976
-0,49999872;387;0,9995
0,49975458;132;0,9998
-0,49999872;387;1
0,49975458;132;1,0003
-0,49999872;387;1,0022
0,49975458;132;1,0012
-0,49999872;387;0,9996
0,42065322;132;1,9996
0,38842674;346;1,0008
0,23046816;545;1,9995
0,4345692;663;0,9994
-0,49999872;85;0,9989
0,49975458;630;1,999
-0,28027272;85;2,9793
0,49975458;743;1,0004
-0,49999872;198;1,9974
0,1184079;743;2,0001
-0,49999872;2;0,9994
0,0341796;547;22,1237
0,24194274;135;2,0011
0,21997014;85;1,0014
0,31030194;197;1,9987
-0,2062983;611;0,9988
-0,49999872;705;1,9992
-0,49999872;705;1,0008
-0,49999872;705;0,9997
-0,48144408;705;1,0015
0,49975458;459;1,9993
0,49975458;493;0,9999
-0,31909098;707;2,0004
0,34643466;544;1,9957
0,49975458;465;2,0012
0,3564444;512;1,9983
0,49975458;438;1,0318
0,49975458;149;0,9993
-0,49999872;448;1,9989
-0,4064931;254;0,9994
0,03881826;46;0,9991
0,17968704;321;1,998
-0,49999872;561;1,9985
-0,39233298;561;1,9989
-0,49999872;616;2,9711
0,49975458;361;1,0008
-0,46069218;615;1,9994
0,3015129;380;1,9989
-0,0231933;279;1,9985
-0,49999872;476;2,0004
-0,49999872;475;1,9988
0,23022402;475;0,9996
-0,451659;594;0,9996
0,0463866;172;1,9996
0,3271476;450;0,9988
-0,14453088;74;0,9975
-0,25048764;0;0,999
-0,49999872;127;1,0006
-0,49999872;127;0,9999
-0,49999872;127;0,9994
-0,49999872;127;0,9998
0,49975458;672;2,9983
0,29003832;126;0,9994
0,49975458;397;0,9995
0,49975458;464;0,9989
0,49975458;529;0,9996
-0,01733394;529;1,9991
0,49975458;403;1,0002
0,08520486;799;0,9995
-0,35473542;48;1,0007
0,23876892;793;1,9996
0,49975458;116;1,0012
0,49975458;116;1,9983
0,49975458;116;0,9786
0,49975458;116;0,9996
0,49975458;116;0,9711
0,49975458;116;0,9994
-0,48974484;350;1,9992
0,49975458;87;0,9859
0,41894424;87;1,0005
0,49975458;45;0,9994
0,02246088;745;2,0008
-0,43920786;502;0,9987
-0,00170898;21;1,9989
0,07104474;125;1,0001
0,49975458;717;2,9968
0,49975458;784;0,9998
0,49975458;784;1,0021
0,49975458;783;0,9984
0,49975458;783;2,0005
-0,17529252;783;1,9999
0,34960848;55;2,649
0,49975458;779;0,9995
0,49975458;234;2,0001
-0,27612234;746;0,9994
-0,28027272;349;0,9993
0,49975458;452;1,044
-0,28759692;59;0,9998
0,49975458;557;0,9993
0,49975458;74;1,999
0,3820791;75;2,0006
0,49975458;56;1,0006
-0,49999872;311;0,9999
-0,49999872;311;0,9033
0,48071166;311;0,9991
-0,49999872;705;1,0002
-0,10815402;705;0,9979
-0,49999872;106;1,0423
0,49975458;466;0,9981
-0,0317382;177;0,9982
-0,2246088;313;1,0004
0,10913058;386;0,999
0,49975458;442;1,0006
-0,18456984;449;2,9993
-0,21044868;609;1,0008
0,49975458;502;0,9981
0,49975458;502;0,9995
0,06005844;198;1,0006
0,49975458;124;0,9985
-0,49999872;421;1,0005
-0,49999872;333;1,9999
0,4736316;589;2,0013
-0,04907214;698;0,9999
-0,27929616;503;1,9994
0,39355368;513;0,9999
0,061035;724;1,9988
0,49975458;14;1,9995
0,40600482;14;1
-0,49999872;221;0,9991
-0,45361212;220;0,9997
-0,29077074;500;0,9976
-0,49999872;606;0,9999
0,49975458;351;1,9993
0,49975458;790;2,9995
-0,44848518;680;0,9997
0,14868126;633;0,9982
0,35595612;104;0,9999
0,49975458;768;1,0001
0,49975458;128;0,9993
-0,49999872;382;0,9988
0,49975458;148;0,9999
0,49975458;148;0,9988
0,49975458;256;0,9974
-0,49999872;718;1,0006
-0,0988767;718;1,0001
-0,1257321;668;1,9988
0,27123954;347;1,0018
-0,03222648;741;0,9996
-0,49975458;658;2,0019
0,49975458;708;2,0043
0,49975458;709;1
-0,49999872;164;0,9994
0,49975458;709;1,0009
0,49975458;709;1,0004
0,05541978;344;1,0001
-0,0634764;414;1,0009
-0,49999872;637;0,9999
-0,49999872;637;0,9995
0,4492176;758;0,9999
-0,45556524;18;0,9999
0,49975458;366;1,001
0,36205962;696;0,9941
-0,49999872;80;0,9961
0,49975458;625;1,998
0,49975458;625;2,0007
-0,21826116;80;0,9982
0,49975458;758;2,0013
0,49975458;215;2,0002
0,49975458;215;6,0018
-0,0024414;135;2
0,0024414;763;1,0008
-0,12255828;279;1,002
0,49975458;721;0,9989
-0,49999872;184;1,0004
0,49975458;729;1,9989
0,49975458;729;0,9983
-0,49999872;184;0,9977
-0,2587884;366;1,9985
-0,05419908;489;0,9996
0,49975458;797;0,9995
-0,49999872;608;1
0,32763588;749;1
-0,19580028;305;1,9974
0,13207974;460;2,0009
0,49975458;602;1,0007
-0,49999872;57;1,9989
0,49975458;490;1,001
0,26220636;745;1,0013
0,18701124;226;1,9993
0,38867088;647;1,0017
0,08154276;47;1,9584
0,49975458;87;0,9992
-0,17382768;124;0,9998
0,41454972;504;1,0013
0,1757808;559;1,0006
-0,49999872;648;0,9995
-0,49999872;624;1,9984
0,49975458;369;1,9747
-0,49999872;624;1,0009
0,49975458;140;2,001
-0,49999872;381;0,9998
0,49975458;615;1,0007
0,49975458;478;0,9977
0,49975458;724;0,9991
-0,33300696;25;1,0003
0,49975458;698;0,9998
-0,46288944;153;1,0003
-0,49999872;172;3,0004
0,49975458;717;0,9985
0,49975458;40;0,9996
0,49975458;43;1,9986
-0,49999872;454;0,998
0,34155186;596;1,9977
0,49975458;152;0,9989
0,37206936;381;1,0011
0,49975458;572;1,0009
0,49975458;572;1,0017
-0,49999872;127;2,0016
0,49975458;671;0,9995
0,1501461;126;1,9991
0,22631778;203;1,0008
0,49975458;319;2,0001
-0,49999872;575;1,9975
0,49975458;320;1,004
-0,10351536;575;2,9976
0,49975458;523;0,9986
-0,49999872;778;1,0009
0,00805662;523;2,0054
-0,49999872;526;2,0001
0,49975458;271;2,0002
0,49975458;526;0,9985
0,49975458;782;1,9997
-0,08959938;238;0,9995
-0,02539056;193;1,0009
-0,49999872;180;2,0008
0,00756834;724;1,0007
0,2502435;727;0,9993
0,49975458;55;0,9987
-0,49999872;311;1,9991
0,49975458;55;1,0015
0,49975458;55;1,9085
-0,49999872;310;0,9992
0,49975458;55;1,0003
-0,42529188;310;1,0002
0,49975458;93;7,0038
-0,49999872;348;1,0006
0,49975458;93;1,0005
-0,40966692;348;1,9989
0,49975458;139;0,999
-0,19116162;394;2,0001
-0,44653206;297;1,9999
0,3723135;69;1,0027
-0,49999872;258;1,9989
0,49975458;3;0,9999
-0,49999872;258;0,9986
0,49975458;3;1,9985
-0,49999872;258;1,9994
0,49975458;3;1,0011
0,49975458;258;0,9997
0,49975458;514;2
-0,06274398;770;1,0004
-0,37524318;739;1,9995
0,3649893;546;2,0005
-0,0207519;732;2,0002
-0,15356406;723;1,9991
0,49975458;644;1,9993
-0,29003832;99;0,9992
-0,29003832;99;1,8069
0,3515616;751;1,0005
-0,49999872;131;1,9963
0,49975458;675;1,0011
-0,38305566;130;1,9984
0,49975458;735;2
-0,49999872;190;2,0025
0,49975458;735;2,0015
-0,35058504;190;1,9627
0,49975458;11;0,9994
-0,49999872;266;1,0005
0,49975458;11;1,0092
-0,41064348;266;0,9999
-0,11206026;57;0,999
-0,2587884;0;2,0011
0,10913058;667;1,0007
0,49975458;722;1,0005
-0,49999872;178;1,9981
0,49975458;723;2,0486
-0,49999872;178;2,0011
0,49975458;723;0,9265
0,42651258;178;2
0,49975458;396;1,0013
-0,1550289;652;1,0396
-0,49999872;573;0,9996
0,05810532;317;1,8512
0,4907214;346;2,028
0,0329589;598;3,0023
0,43994028;614;2,0003
0,49975458;40;0,9875
-0,00952146;296;0,9993
-0,46679568;292;1,9988
0,39721578;53;1,0004
-0,09228492;255;1,0005
0,49975458;209;1,9731
-0,49999872;464;1,9965
0,49975458;209;0,9996
-0,49999872;464;1,9997
0,49975458;208;1,9988
-0,49999872;463;1,0004
0,49975458;208;0,9988
-0,49999872;463;0,9997
0,49975458;208;0,9999
-0,49999872;463;1,0001
0,49975458;208;2,0007
0,49975458;463;1,0007
-0,30712812;719;0,9998
0,49975458;563;2,0465
-0,49999872;18;0,9987
0,49975458;562;0,9997
-0,35107332;17;0,9995
0,49975458;639;0,9998
-0,170898;94;2,0859
-0,2770989;7;1,0002
-0,49999872;665;2,0016
0,49975458;409;1,0023
0,49975458;664;3,0014
0,28881762;120;2,0914
0,28881762;120;1,9674
0,49975458;268;1,0021
-0,0817869;524;1,0021
-0,39282126;483;32,1314
0,23730408;514;0,9993
0,49975458;635;2
0,49975458;635;2,9998
-0,49999872;91;0,9999
0,49975458;636;1,0026
-0,49999872;91;2,002
0,49975458;636;1,0017
-0,49999872;91;1,0003
0,49975458;636;0,9995
-0,49999872;91;1,0001
0,49975458;635;1,0008
-0,14697228;90;1,0001
0,49975458;16;1,999
-0,14746056;271;1,9995
-0,17724564;196;0,9985
0,48510618;106;2,0001
-0,49999872;353;2,002
0,49975458;98;2,0007
-0,49999872;353;1,0008
0,19335888;98;0,9992
-0,49999872;196;0,9999
0,2697747;741;1,0002
0,49975458;78;0,9994
-0,21874944;334;2,0007
0,04785144;223;0,9993
0,04785144;223;1,9997
-0,0439452;247;1,001
-0,35839752;225;2
-0,49999872;41;2,0004
0,49975458;585;2,0021
0,28588794;40;0,9996
-0,14135706;187;0,9994
0,49975458;115;0,9999
-0,49999872;370;0,9914
0,49975458;115;0,9724
-0,49999872;370;0,999
0,49975458;115;0,9786
-0,49999872;370;0,9998
0,49975458;115;2,0023
-0,49999872;370;1,6284
0,49975458;115;2,0019
-0,49999872;370;1,0013
0,49975458;115;0,9994
-0,38256738;370;1,719
-0,3466788;175;1,0003
0,22973574;797;2,0027
-0,49975458;114;3,0014
0,25659114;659;2,0004
-0,49999872;789;1,0011
0,49975458;534;1,9987
-0,49999872;789;2,0024
0,49975458;534;1,9996
0,21826116;789;0,9999
0,34741122;101;0,9993
0,03149406;279;1,0018
-0,49999872;295;2,0087
-0,20312448;40;1,0008
0,11303682;736;2,0008
0,00634764;793;0,9996
0,00634764;793;1,9976
-0,04199208;796;2,0023
-0,2368158;775;2,0006
-0,13110318;654;1,9977
-0,2050776;587;1,9978
0,49975458;482;0,9994
-0,49999872;737;2,0019
0,49975458;482;0,9998
-0,49999872;737;1
0,49975458;482;1,0001
-0,23901306;737;1,0006
0,49975458;615;1,0022
-0,49999872;70;0,9737
0,49975458;615;1,9979
-0,42748914;70;0,9997
0,3503409;652;1,0007
-0,24633726;31;0,9992
-0,04565418;705;0,9996
0,26415948;682;0,999
-0,0915525;16;1,0007
0,49975458;770;1,9988
-0,49999872;225;1,9979
0,49975458;770;0,9991
-0,02148432;225;1,0005
0,49975458;215;1,9998
-0,48046752;470;0,9985
-0,26904228;225;1,9998
0,4614246;87;1,9973
0,27783132;323;1,002
0,33593664;465;2,0031
0,49975458;637;1,0019
0,49975458;93;1
-0,16210896;349;1,9981
-0,38525292;267;1,0004
0,49975458;69;1,0001
0,21069282;324;2,0008
0,49975458;432;1,0001
-0,49999872;688;0,9997
0,49975458;433;1,9995
-0,3259269;688;1,0004
0,49975458;522;2,0004
-0,49999872;777;1,0001
0,49975458;522;1,0008
-0,49999872;777;1,0006
0,49975458;522;1,0006
-0,49999872;777;1,0639
0,39770406;522;0,9998
0,43359264;724;1,0004
0,16259724;146;1,9991
0,34692294;230;1,002
-0,21020454;407;1,9393
0,49975458;300;2,0517
-0,19726512;555;2,0006
-0,19726512;555;2,7204
0,49975458;455;2,002
-0,49999872;710;1,5093
-0,19311474;455;1,9984
-0,49999872;356;1,007
0,3930654;100;1,9975
0,49975458;301;0,9993
0,44457894;557;1,0449
-0,0695799;784;1,0024
0,26318292;749;1,0003
-0,4553211;83;1,0012
0,04370106;651;0,9996
0,28539966;673;1,9784
0,4077138;19;1,0389
-0,3320304;227;1,9826
-0,00097656;58;1,0004
-0,49999872;58;1,9574
0,49975458;602;1,9992
-0,49999872;57;1,0013
0,49975458;602;1,9062
-0,49999872;57;0,9973
0,49975458;602;1,0087
-0,49999872;57;1,064
0,49975458;601;0,9997
-0,2722161;56;1,0008
0,49975458;718;1,0001
-0,23510682;173;2,0019
-0,49999872;53;1,0483
0,49975458;597;2,0009
0,49975458;597;2,0314
-0,49999872;52;1,9699
0,49975458;597;0,9985
-0,49999872;52;2,0495
0,134277;597;1,9998
-0,49999872;665;0,9551
0,49975458;410;1,0008
0,49975458;665;2,9991
0,49975458;121;1,9997
-0,01440426;377;0,981
-0,1489254;370;1,9984
-0,24682554;294;0,9994
0,3100578;168;0,9998
0,06176742;325;0,9995
0,32568276;357;0,999
-0,22143498;524;1,0001
-0,40551654;411;1,9982
-0,49999872;204;1,0001
0,49975458;748;1,9963
-0,49999872;203;0,9998
0,49975458;748;1,002
-0,49999872;203;1,9659
0,49975458;747;2,0012
0,49975458;747;1,0003
-0,49267452;202;1,9014
0,49975458;751;0,9996
-0,49999872;206;1,0022
-0,20556588;48;1,9993
0,24951108;744;1,0003
0,49975458;71;1,0002
-0,47558472;327;1,0009
0,49975458;84;2,0759
-0,49999872;339;2,0003
0,49975458;84;0,9977
